Epoch,Phase,Operation,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,temp_files,temp_bytes,checkpoints_timed,checkpoints_req,buffers_checkpoint,buffers_clean,buffers_backend,buffers_alloc,checkpoint_write_time,checkpoint_sync_time,wal_bytes,wal_records,wal_fpi,wal_buffers_full,Runtime(ms),Throughput(ops/sec),AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),WatcherSamples,WatcherCPU_min,WatcherCPU_q1,WatcherCPU_median,WatcherCPU_q3,WatcherCPU_max,WatcherMemoryKB_min,WatcherMemoryKB_q1,WatcherMemoryKB_median,WatcherMemoryKB_q3,WatcherMemoryKB_max
98,extend,EXTEND,493362430,4098207311,1769444445,1761835830,693589898,9810876,693013426,215,792717267,617,27550,405623498,321066039,4175325345,7597937711,714471447,95533668,14665344095684,17421805578,2307666436,80599018,1010480,98.96286913150186,10095.09871,525,788479,49823,98687,971,51.5,54.4,54.9,59.6,65.6,214020.0,8047922.0,8299028.0,8609074.0,8838348.0
98,run,READ,500700615,4110140075,1775737231,1768096832,693589904,9810909,693013432,225,834355587,618,27552,405817403,321132124,4180278086,7598191263,714974542,95554524,14666974387800,17431917122,2313817170,80599018,70712,1414.187125240412,702.57443,228,208895,1581,6543,67,23.5,38.55,43.5,51.85,61.2,521420.0,3257138.0,3475796.0,3490034.0,3635524.0
98,reference,READ,141626,29637968,13250730,9942862,10181,12,62,0,0,618,27552,405818030,321134724,4180278086,7598192902,714974542,95554524,14666974387800,17431917122,2313817170,80599018,4529,22079.929344226097,41.30902,22,26207,47,526,4,6.2,23.3,34.5,41.5,46.0,55044.0,60282.0,62028.0,62028.0,62028.0
98,clean-run,READ,53,7178752,5797263,5786302,576459,1,0,0,0,618,27555,406206295,321141208,4180415451,7598332502,715195006,95560143,14668087704000,17433060648,2313818260,80627629,45528,2196.450535933931,450.70929,210,198783,641,1391,43,31.1,84.65,87.6,88.5,91.8,298640.0,1806732.0,1869880.0,1875960.0,2017700.0
98,avg-run,READ,55,16488703,13074540,13021772,1086474,16,2,20,83276640,618,27557,406272644,321141208,4180541227,7598459287,715231813,95563205,14669158280205,17434243191,2313818324,80627629,47640,2099.076406381192,471.91056,400,28927,568,716,45,46.1,91.6,92.3,92.6,94.4,282920.0,1698468.0,1702564.0,1994336.0,3136868.0
99,extend,EXTEND,504753266,4171495408,1804395649,1796695865,707556736,9911096,706974995,225,834355587,618,27634,411653347,321151210,4182671180,7602229429,716088233,95685754,14711235578592,17477052914,2315667865,80627629,1060419,94.30234652528858,10594.92375,528,837631,51679,102015,1019,48.8,56.4,58.2,60.6,67.2,210672.0,6063954.0,6151604.0,7348624.0,8821220.0
99,run,READ,513326708,4184109232,1810757385,1803025818,707556740,9911118,706974999,235,876408825,618,27637,411835678,321239740,4187761375,7602505420,716643580,95709100,14712933596822,17487552610,2322007456,80627629,79953,1250.7348066989357,794.76018,232,219135,2903,7375,76,19.7,31.075000000000003,32.650000000000006,43.6,55.0,464488.0,3113478.0,3359876.0,3407472.0,3419640.0
99,reference,READ,143438,29940932,13402234,10044559,10181,12,62,0,0,618,27637,411836181,321242340,4187761375,7602507061,716643580,95709100,14712933596822,17487552610,2322007456,80627629,4703,21263.0236019562,43.10095,22,25103,49,453,4,5.8,24.325,35.75,42.425,46.7,55784.0,60590.0,62192.0,62192.0,62192.0
99,clean-run,READ,53,7207849,5876675,5865714,581728,1,0,0,0,618,27640,412219442,321248598,4187900091,7602648016,716835490,95714467,14714058174168,17488706783,2322008569,80654382,46176,2165.6271656271656,457.88881,211,215039,652,1408,44,45.3,86.25,88.05,88.9,91.7,392768.0,1826562.0,1862634.0,1875563.0,2139032.0
99,avg-run,READ,55,16838494,14364490,14311722,1191743,16,2,20,84106476,618,27642,412298801,321248598,4188049267,7602800080,716871274,95719227,14715153864207,17490120387,2322008634,80654382,48593,2057.9095754532545,481.4188,400,30991,590,720,46,43.9,91.3,92.0,92.4,94.2,315816.0,2017921.0,2019648.0,2441224.0,3693444.0
100,extend,EXTEND,517443057,4245316140,1839692652,1831900743,721658520,10011316,721071378,235,876408825,618,27720,417407802,321252881,4190684318,7606608271,717747313,95885531,14757718124686,17533255396,2323829063,80654382,1111947,89.93234389768577,11109.61998,525,914943,54655,106623,1069,45.6,54.0,58.5,60.7,65.8,200348.0,5807656.0,5923024.0,6016400.0,8843636.0
100,run,READ,526711362,4258930554,1846014015,1838190323,721658524,10011338,721071382,245,918873873,618,27723,417653452,321329530,4196268905,7606866377,718349473,95913023,14759457167668,17543937405,2330654833,80654382,71917,1390.4918169556572,714.67652,216,202751,1796,6843,69,24.4,37.6,42.7,50.4,60.0,547176.0,3251064.0,3473700.0,3500144.0,3567280.0
100,reference,READ,145278,30243941,13554628,10146270,10181,12,62,0,0,618,27723,417656377,321331930,4196268905,7606868018,718349473,95913023,14759457167668,17543937405,2330654833,80654382,4470,22371.364653243847,40.88466,22,27471,48,535,4,5.8,24.325,36.4,43.75,48.1,54376.0,58990.0,60528.0,60528.0,60528.0
100,clean-run,READ,53,7195100,5792425,5781464,587129,1,0,0,0,618,27726,418027482,321337202,4196408977,7607010310,718511153,95918865,14760593089133,17545102608,2330655978,80681682,45261,2209.407657806942,448.36053,212,208511,651,1411,43,39.0,85.25,87.2,88.0,92.0,321108.0,2007790.0,2063344.0,2082048.0,2492268.0
100,avg-run,READ,55,16854611,14291041,14238273,1197144,16,2,20,84930096,618,27728,418118599,321337202,4196561060,7607162374,718598131,95922773,14761699657019,17546529982,2330656056,80681682,49019,2040.0252963136743,485.73029,415,30767,604,728,47,45.6,91.2,91.7,92.0,93.8,316648.0,2215100.0,2220136.0,2634694.0,4104316.0
