Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,deadlocks,temp_files,temp_bytes,checkpoints_timed,checkpoints_req,buffers_checkpoint,buffers_clean,buffers_backend,buffers_alloc,checkpoint_write_time,checkpoint_sync_time,wal_bytes,wal_records,wal_fpi,wal_buffers_full,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK,cache_profile,run,source_file,blks_read_delta,blks_read_per_op,blks_hit_delta,blks_hit_per_op,tup_returned_delta,tup_returned_per_op,tup_fetched_delta,tup_fetched_per_op,tup_inserted_delta,tup_inserted_per_op,tup_updated_delta,tup_updated_per_op,buffers_alloc_delta,buffers_alloc_per_op,buffers_clean_delta,buffers_clean_per_op,buffers_backend_delta,buffers_backend_per_op,checkpoint_write_time_delta,checkpoint_write_time_per_op,checkpoint_sync_time_delta,checkpoint_sync_time_per_op,wal_bytes_delta,wal_bytes_per_op,wal_records_delta,wal_records_per_op,wal_fpi_delta,wal_fpi_per_op,wal_buffers_full_delta,wal_buffers_full_per_op,delta_cache_hit_ratio,cumulative_cache_hit_ratio,CPU,Memory
49,clean-run,10000,True,uniform,READ,675708,5206152,3218162,3207201,319201,1,0,0,0,0,386,16435,19210804,209305118,2759850794,5840803288,429088068,64738855,8745849377683,10156425740,1330891059,59726802,1,0,0,0,0,29370,3404.8348655090226,100000,289.7986,123,111487,451,2089,100000,small_128MB,2,postgresql_arrayjson_vacuum_notfull_run2_zipfian_heavy_pure.csv,-37433.0,-0.37433,-69654.0,-0.69654,60312.0,0.60312,60315.0,0.60315,4851.0,0.04851,0.0,0.0,6711584.0,67.11584,315041.0,3.15041,7246939.0,72.46939,779269.0,7.79269,196013.0,1.96013,21202403507.0,212024.03507,28095954.0,280.95954,3966583.0,39.66583,54504.0,0.54504,0.650443097668251,0.8851200130570942,,
50,clean-run,10000,True,uniform,READ,683566,5221896,3238102,3227141,324176,1,0,0,0,0,386,16476,19255016,209624546,2767643084,5847764831,429932820,64923966,8767903319555,10185557064,1335265824,59783250,1,0,0,0,0,26787,3733.15414193452,100000,263.93023,124,110783,386,782,100000,small_128MB,2,postgresql_arrayjson_vacuum_notfull_run2_zipfian_heavy_pure.csv,7858.0,0.07858,15744.0,0.15744,19940.0,0.1994,19940.0,0.1994,4975.0,0.04975,0.0,0.0,6961543.0,69.61543,319428.0,3.19428,7792290.0,77.9229,844752.0,8.44752,185111.0,1.85111,22053941872.0,220539.41872,29131324.0,291.31324,4374765.0,43.74765,56448.0,0.56448,0.667062113380222,0.884248514341469,,
51,clean-run,10000,True,uniform,READ,707764,5237593,3335636,3324675,329025,1,0,0,0,0,386,16517,19303096,209966890,2775611728,5854776536,430807127,65147052,8790132142046,10214826959,1339682080,59843366,1,0,0,0,0,42285,2364.9048125812938,100000,415.13145,124,157183,1019,4155,100000,small_128MB,2,postgresql_arrayjson_vacuum_notfull_run2_zipfian_heavy_pure.csv,24198.0,0.24198,15697.0,0.15697,97534.0,0.97534,97534.0,0.97534,4849.0,0.04849,0.0,0.0,7011705.0,70.11705,342344.0,3.42344,7968644.0,79.68644,874307.0,8.74307,223086.0,2.23086,22228822491.0,222288.22491,29269895.0,292.69895,4416256.0,44.16256,60116.0,0.60116,0.39345782679533775,0.8809551722461746,,
52,clean-run,10000,True,uniform,READ,700578,5251050,3307821,3296860,333959,1,0,0,0,0,386,16559,19358433,210285754,2783141504,5861915227,431624835,65341661,8813063073915,10244838881,1343989343,59909703,1,0,0,0,0,27425,3646.3081130355513,100000,270.24126,128,116607,396,874,100000,small_128MB,2,postgresql_arrayjson_vacuum_notfull_run2_zipfian_heavy_pure.csv,-7186.0,-0.07186,13457.0,0.13457,-27815.0,-0.27815,-27815.0,-0.27815,4934.0,0.04934,0.0,0.0,7138691.0,71.38691,318864.0,3.18864,7529776.0,75.29776,817708.0,8.17708,194609.0,1.94609,22930931869.0,229309.31869,30011922.0,300.11922,4307263.0,43.07263,66337.0,0.66337,2.1459097432626377,0.8822880059035948,,
53,clean-run,10000,True,uniform,READ,738436,5261385,3423934,3412973,338936,1,0,0,0,0,386,16602,19410067,210615237,2790425457,5869149237,432443219,65549932,8836326352538,10275177210,1348597685,59976534,1,0,0,0,0,28112,3557.199772339214,100000,277.41488,128,116607,399,812,100000,small_128MB,2,postgresql_arrayjson_vacuum_notfull_run2_zipfian_heavy_pure.csv,37858.0,0.37858,10335.0,0.10335,116113.0,1.16113,116113.0,1.16113,4977.0,0.04977,0.0,0.0,7234010.0,72.3401,329483.0,3.29483,7283953.0,72.83953,818384.0,8.18384,208271.0,2.08271,23263278623.0,232632.78623,30338329.0,303.38329,4608342.0,46.08342,66831.0,0.66831,0.21445023136140104,0.8769236615559031,,
54,clean-run,10000,True,uniform,READ,796627,5373758,3417944,3406980,344106,1,0,0,0,0,386,16646,19462172,210975974,2798473456,5876467123,433306293,65783701,8860188499131,10306412132,1353310485,60049428,1,0,0,0,0,28997,3448.632617167293,100000,286.0017,132,119871,423,1134,100000,small_128MB,2,postgresql_arrayjson_vacuum_notfull_run2_zipfian_heavy_pure.csv,58191.0,0.58191,112373.0,1.12373,-5990.0,-0.0599,-5993.0,-0.05993,5170.0,0.0517,0.0,0.0,7317886.0,73.17886,360737.0,3.60737,8047999.0,80.47999,863074.0,8.63074,233769.0,2.33769,23862146593.0,238621.46593,31234922.0,312.34922,4712800.0,47.128,72894.0,0.72894,0.6588318754250604,0.8708950900146425,,
55,clean-run,10000,True,uniform,READ,746854,5290357,3455328,3444367,349283,1,0,0,0,0,386,16691,19519104,211333748,2806805172,5883940147,434196395,66006528,8884802915995,10338313636,1357614966,60130786,1,0,0,0,0,29155,3429.9434059338023,100000,287.91484,133,124031,428,1128,100000,small_128MB,2,postgresql_arrayjson_vacuum_notfull_run2_zipfian_heavy_pure.csv,-49773.0,-0.49773,-83401.0,-0.83401,37384.0,0.37384,37387.0,0.37387,5177.0,0.05177,0.0,0.0,7473024.0,74.73024,357774.0,3.57774,8331716.0,83.31716,890102.0,8.90102,222827.0,2.22827,24614416864.0,246144.16864,31901504.0,319.01504,4304481.0,43.04481,81358.0,0.81358,0.626255875771547,0.8762915525066127,,
56,clean-run,10000,True,uniform,READ,770904,5306328,3555800,3544839,354539,18,0,0,0,0,386,16736,19575895,211690179,2814674699,5891462194,435086610,66230807,8909389720588,10370168810,1362380596,60208998,1,0,0,0,0,29834,3351.8804049071528,100000,294.40419,133,135167,426,1102,100000,small_128MB,2,postgresql_arrayjson_vacuum_notfull_run2_zipfian_heavy_pure.csv,24050.0,0.2405,15971.0,0.15971,100472.0,1.00472,100472.0,1.00472,5256.0,0.05256,17.0,0.00017,7522047.0,75.22047,356431.0,3.56431,7869527.0,78.69527,890215.0,8.90215,224279.0,2.24279,24586804593.0,245868.04593,31855174.0,318.55174,4765630.0,47.6563,78212.0,0.78212,0.39906549061742586,0.8731488282823496,,
57,clean-run,10000,True,uniform,READ,807645,5314897,3679528,3668567,359823,1,0,0,0,0,386,16783,19628812,212055666,2823372238,5899156261,436012521,66464191,8934917479117,10402960533,1367411553,60292754,1,0,0,0,0,30671,3260.408855270451,100000,302.6983,134,131071,419,963,100000,small_128MB,2,postgresql_arrayjson_vacuum_notfull_run2_zipfian_heavy_pure.csv,36741.0,0.36741,8569.0,0.08569,123728.0,1.23728,123728.0,1.23728,5284.0,0.05284,-17.0,-0.00017,7694067.0,76.94067,365487.0,3.65487,8697539.0,86.97539,925911.0,9.25911,233384.0,2.33384,25527758529.0,255277.58529,32791723.0,327.91723,5030957.0,50.30957,83756.0,0.83756,0.18911939969101743,0.8680866542034338,,
58,clean-run,10000,True,uniform,READ,807540,5322388,3657571,3646610,365240,1,0,0,0,0,386,16830,19687384,212420516,2831548411,5906890036,436887057,66709145,8960591718605,10436085925,1372437255,60377033,1,0,0,0,0,30969,3229.035487100003,100000,305.46095,138,125119,437,1143,100000,small_128MB,2,postgresql_arrayjson_vacuum_notfull_run2_zipfian_heavy_pure.csv,-105.0,-0.00105,7491.0,0.07491,-21957.0,-0.21957,-21957.0,-0.21957,5417.0,0.05417,0.0,0.0,7733775.0,77.33775,364850.0,3.6485,8176173.0,81.76173,874536.0,8.74536,244954.0,2.44954,25674239488.0,256742.39488,33125392.0,331.25392,5025702.0,50.25702,84279.0,0.84279,1.0142160844841592,0.8682627267400205,,
59,clean-run,10000,True,uniform,READ,824448,5343084,3736030,3725069,370592,1,0,0,0,0,386,16878,19747686,212792007,2839691942,5914734873,437863652,66912780,8986740245658,10469706907,1377581627,60462285,1,0,0,0,0,30946,3231.435403606282,100000,305.33736,139,122879,439,975,100000,small_128MB,2,postgresql_arrayjson_vacuum_notfull_run2_zipfian_heavy_pure.csv,16908.0,0.16908,20696.0,0.20696,78459.0,0.78459,78459.0,0.78459,5352.0,0.05352,0.0,0.0,7844837.0,78.44837,371491.0,3.71491,8143531.0,81.43531,976595.0,9.76595,203635.0,2.03635,26148527053.0,261485.27053,33620982.0,336.20982,5144372.0,51.44372,85252.0,0.85252,0.5503669822359324,0.8663244876556782,,
60,clean-run,10000,True,uniform,READ,845578,5363254,3833701,3822740,375981,8,0,0,0,0,386,16927,19806596,213191580,2848122655,5922979648,438868613,67166965,9013531911193,10504238208,1382846129,60551398,1,0,0,0,0,33493,2985.6985041650496,100000,331.2089,142,136447,468,1339,100000,small_128MB,2,postgresql_arrayjson_vacuum_notfull_run2_zipfian_heavy_pure.csv,21130.0,0.2113,20170.0,0.2017,97671.0,0.97671,97671.0,0.97671,5389.0,0.05389,7.0,7e-05,8244775.0,82.44775,399573.0,3.99573,8430713.0,84.30713,1004961.0,10.04961,254185.0,2.54185,26791665535.0,267916.65535,34531301.0,345.31301,5264502.0,52.64502,89113.0,0.89113,0.4883777239709443,0.8638104558152,,
61,clean-run,10000,True,uniform,READ,867982,5366970,3891365,3880404,381562,1,0,0,0,0,386,16977,19870958,213585229,2856662861,5931310617,439912744,67413896,9040688333154,10539242194,1388163367,60645377,1,0,0,0,0,34857,2868.8642166566256,100000,344.2125,140,141567,512,2051,100000,small_128MB,2,postgresql_arrayjson_vacuum_notfull_run2_zipfian_heavy_pure.csv,22404.0,0.22404,3716.0,0.03716,57664.0,0.57664,57664.0,0.57664,5581.0,0.05581,-7.0,-7e-05,8330969.0,83.30969,393649.0,3.93649,8540206.0,85.40206,1044131.0,10.44131,246931.0,2.46931,27156421961.0,271564.21961,35003986.0,350.03986,5317238.0,53.17238,93979.0,0.93979,0.1422664624808576,0.8607877013327448,,
62,clean-run,10000,True,uniform,READ,852497,5390932,3851535,3840574,387094,1,0,0,0,0,386,17027,19935401,213980218,2866145433,5939696153,440981536,67672272,9068078895964,10574557246,1393534869,60752517,1,0,0,0,0,32508,3076.1658668635414,100000,321.30008,144,133887,473,1263,100000,small_128MB,2,postgresql_arrayjson_vacuum_notfull_run2_zipfian_heavy_pure.csv,-15485.0,-0.15485,23962.0,0.23962,-39830.0,-0.3983,-39830.0,-0.3983,5532.0,0.05532,0.0,0.0,8385536.0,83.85536,394989.0,3.94989,9482572.0,94.82572,1068792.0,10.68792,258376.0,2.58376,27390562810.0,273905.6281,35315052.0,353.15052,5371502.0,53.71502,107140.0,1.0714,2.8267075616373716,0.8634569240716921,,
63,clean-run,10000,True,uniform,READ,855509,5402819,3873527,3862566,392631,1,0,0,0,0,386,17079,20002341,214378361,2875509407,5948233082,442041509,67912755,9096496173719,10610876395,1399101870,60866287,1,0,0,0,0,31989,3126.074588139673,100000,313.69021,150,138623,463,959,100000,small_128MB,2,postgresql_arrayjson_vacuum_notfull_run2_zipfian_heavy_pure.csv,3012.0,0.03012,11887.0,0.11887,21992.0,0.21992,21992.0,0.21992,5537.0,0.05537,0.0,0.0,8536929.0,85.36929,398143.0,3.98143,9363974.0,93.63974,1059973.0,10.59973,240483.0,2.40483,28417277755.0,284172.77755,36319149.0,363.19149,5567001.0,55.67001,113770.0,1.1377,0.7978387811262501,0.8633007090711768,,
64,clean-run,10000,True,uniform,READ,912099,5404279,4031098,4020137,398181,1,0,0,0,0,386,17131,20069841,214778371,2884814405,5956897417,443081754,68152314,9125083983339,10647334441,1404693309,60977850,1,0,0,0,0,34315,2914.1774734081305,100000,339.0538,152,148479,481,1522,100000,small_128MB,2,postgresql_arrayjson_vacuum_notfull_run2_zipfian_heavy_pure.csv,56590.0,0.5659,1460.0,0.0146,157571.0,1.57571,157571.0,1.57571,5550.0,0.0555,0.0,0.0,8664335.0,86.64335,400010.0,4.0001,9304998.0,93.04998,1040245.0,10.40245,239559.0,2.39559,28587809620.0,285878.0962,36458046.0,364.58046,5591439.0,55.91439,111563.0,1.11563,0.025150732127476313,0.8555977808801183,,
65,clean-run,10000,True,uniform,READ,928244,5430455,4142729,4131768,403652,1,0,0,0,0,386,17184,20135601,215173962,2894526115,5965654529,444194019,68412553,9154105014625,10684314243,1410363620,61103561,1,0,0,0,0,35921,2783.886862837894,100000,354.928,152,140415,504,1464,100000,small_128MB,2,postgresql_arrayjson_vacuum_notfull_run2_zipfian_heavy_pure.csv,16145.0,0.16145,26176.0,0.26176,111631.0,1.11631,111631.0,1.11631,5471.0,0.05471,0.0,0.0,8757112.0,87.57112,395591.0,3.95591,9711710.0,97.1171,1112265.0,11.12265,260239.0,2.60239,29021031286.0,290210.31286,36979802.0,369.79802,5670311.0,56.70311,125711.0,1.25711,0.6185109047517781,0.8540198238664859,,
66,clean-run,10000,True,uniform,READ,936164,5429320,4101047,4090086,409039,1,0,0,0,0,386,17238,20209346,215602923,2904933673,5974543726,445366527,68705563,9183840687891,10722424149,1416179520,61233262,1,0,0,0,0,33668,2970.17939883569,100000,332.9587,152,141311,472,1008,100000,small_128MB,2,postgresql_arrayjson_vacuum_notfull_run2_zipfian_heavy_pure.csv,7920.0,0.0792,-1135.0,-0.01135,-41682.0,-0.41682,-41682.0,-0.41682,5387.0,0.05387,0.0,0.0,8889197.0,88.89197,428961.0,4.28961,10407558.0,104.07558,1172508.0,11.72508,293010.0,2.9301,29735673266.0,297356.73266,38109906.0,381.09906,5815900.0,58.159,129701.0,1.29701,-0.16728076639646278,0.8529312146570472,,
67,clean-run,10000,True,uniform,READ,934380,5441966,4097123,4086162,414599,1,0,0,0,0,386,17293,20286015,216048628,2915309585,5983508346,446498381,68993248,9214101739015,10761074228,1422092509,61359658,1,0,0,0,0,48053,2081.0355232763823,100000,476.13692,158,275199,912,5071,100000,small_128MB,2,postgresql_arrayjson_vacuum_notfull_run2_zipfian_heavy_pure.csv,-1784.0,-0.01784,12646.0,0.12646,-3924.0,-0.03924,-3924.0,-0.03924,5560.0,0.0556,0.0,0.0,8964620.0,89.6462,445705.0,4.45705,10375912.0,103.75912,1131854.0,11.31854,287685.0,2.87685,30261051124.0,302610.51124,38650079.0,386.50079,5912989.0,59.12989,126396.0,1.26396,1.1642423126496042,0.8534615279660169,,
68,clean-run,10000,True,uniform,READ,959434,5460041,4211389,4200428,420124,1,0,0,0,0,386,17349,20363701,216488306,2926247953,5992588003,447666368,69310517,9244613882540,10800094784,1428026512,61507612,1,0,0,0,0,34816,2872.2426470588234,100000,341.02117,156,140415,482,1014,100000,small_128MB,2,postgresql_arrayjson_vacuum_notfull_run2_zipfian_heavy_pure.csv,25054.0,0.25054,18075.0,0.18075,114266.0,1.14266,114266.0,1.14266,5525.0,0.05525,0.0,0.0,9079657.0,90.79657,439678.0,4.39678,10938368.0,109.38368,1167987.0,11.67987,317269.0,3.17269,30512143525.0,305121.43525,39020556.0,390.20556,5934003.0,59.34003,147954.0,1.47954,0.4190915625217371,0.8505432297812516,,
69,clean-run,10000,True,uniform,READ,1069458,5581630,4276779,4264941,425557,1,0,0,0,0,386,17406,20433679,216970730,2937412468,6001759361,448908764,69635691,9275751340675,10839883263,1434108853,61647188,1,0,0,0,0,94195,1061.6274749190509,100000,933.83466,164,289791,4523,7275,100000,small_128MB,2,postgresql_arrayjson_vacuum_notfull_run2_zipfian_heavy_pure.csv,110024.0,1.10024,121589.0,1.21589,65390.0,0.6539,64513.0,0.64513,5433.0,0.05433,0.0,0.0,9171358.0,91.71358,482424.0,4.82424,11164515.0,111.64515,1242396.0,12.42396,325174.0,3.25174,31137458135.0,311374.58135,39788479.0,397.88479,6082341.0,60.82341,139576.0,1.39576,0.5249662151951747,0.839205555542191,,
70,clean-run,10000,True,uniform,READ,1055475,5606631,4237956,4226118,430880,1,0,0,0,0,386,17463,20510689,217441185,2948334157,6010972994,450219869,69960250,9307112585303,10879914737,1440219047,61792875,1,0,0,0,0,104105,960.5686566447336,100000,1032.51097,167,294911,5167,8311,100000,small_128MB,2,postgresql_arrayjson_vacuum_notfull_run2_zipfian_heavy_pure.csv,-13983.0,-0.13983,25001.0,0.25001,-38823.0,-0.38823,-38823.0,-0.38823,5323.0,0.05323,0.0,0.0,9213633.0,92.13633,470455.0,4.70455,10921689.0,109.21689,1311105.0,13.11105,324559.0,3.24559,31361244628.0,313612.44628,40031474.0,400.31474,6110194.0,61.10194,145687.0,1.45687,2.2691051007442367,0.8415703682889465,,
71,clean-run,10000,True,uniform,READ,1005240,5496645,4342778,4331817,436333,1,0,0,0,0,386,17521,20595961,217897083,2958840460,6020310469,451587752,70230076,9339002993296,10920351956,1446424305,61940708,1,0,0,0,0,36050,2773.925104022192,100000,356.35885,170,155519,512,1067,100000,small_128MB,2,postgresql_arrayjson_vacuum_notfull_run2_zipfian_heavy_pure.csv,-50235.0,-0.50235,-109986.0,-1.09986,104822.0,1.04822,105699.0,1.05699,5453.0,0.05453,0.0,0.0,9337475.0,93.37475,455898.0,4.55898,10506303.0,105.06303,1367883.0,13.67883,269826.0,2.69826,31890407993.0,318904.07993,40437219.0,404.37219,6205258.0,62.05258,147833.0,1.47833,0.6864643211564028,0.8453925284744347,,
72,clean-run,10000,True,uniform,READ,1139297,5635881,4551257,4539419,441722,1,0,0,0,0,386,17581,20681008,218383587,2970223025,6029808553,452708203,70530554,9371607297968,10961749535,1452763930,62098913,1,0,0,0,0,101949,980.882598161826,100000,1011.08929,166,292607,5091,8167,100000,small_128MB,2,postgresql_arrayjson_vacuum_notfull_run2_zipfian_heavy_pure.csv,134057.0,1.34057,139236.0,1.39236,208479.0,2.08479,207602.0,2.07602,5389.0,0.05389,0.0,0.0,9498084.0,94.98084,486504.0,4.86504,11382565.0,113.82565,1120451.0,11.20451,300478.0,3.00478,32604304672.0,326043.04672,41397579.0,413.97579,6339625.0,63.39625,158205.0,1.58205,0.5094751786544112,0.8318424991933792,,
73,clean-run,10000,True,uniform,READ,1038767,5524791,4473933,4462972,447063,1,0,0,0,0,386,17642,20756123,218849618,2980869453,6039430154,454020957,70853609,9405040650345,11003964282,1459261035,62251791,1,0,0,0,0,36876,2711.790866688361,100000,364.73409,172,152191,524,1104,100000,small_128MB,2,postgresql_arrayjson_vacuum_notfull_run2_zipfian_heavy_pure.csv,-100530.0,-1.0053,-111090.0,-1.1109,-77324.0,-0.77324,-76447.0,-0.76447,5341.0,0.05341,0.0,0.0,9621601.0,96.21601,466031.0,4.66031,10646428.0,106.46428,1312754.0,13.12754,323055.0,3.23055,33433352377.0,334333.52377,42214747.0,422.14747,6497105.0,64.97105,152878.0,1.52878,0.5249503827615537,0.841737210214338,,
74,clean-run,10000,True,uniform,READ,1039469,5526410,4428600,4417639,452281,1,0,0,0,0,386,17703,20830218,219323321,2992299269,6049064748,455250880,71177751,9438293167171,11045893981,1465715813,62421382,1,0,0,0,0,36215,2761.2867596299875,100000,357.78685,172,163071,518,1073,100000,small_128MB,2,postgresql_arrayjson_vacuum_notfull_run2_zipfian_heavy_pure.csv,702.0,0.00702,1619.0,0.01619,-45333.0,-0.45333,-45333.0,-0.45333,5218.0,0.05218,0.0,0.0,9634594.0,96.34594,473703.0,4.73703,11429816.0,114.29816,1229923.0,12.29923,324142.0,3.24142,33252516826.0,332525.16826,41929699.0,419.29699,6454778.0,64.54778,169591.0,1.69591,0.6975441619991383,0.8416862388112848,,
75,clean-run,10000,True,uniform,READ,1198317,5662652,4698570,4686732,457450,1,0,0,0,0,386,17765,20907759,219813008,3003629728,6058864946,456611704,71504065,9472325744964,11088803754,1472314903,62576903,1,0,0,0,0,94900,1053.740779768177,100000,944.01227,173,305663,4527,7367,100000,small_128MB,2,postgresql_arrayjson_vacuum_notfull_run2_zipfian_heavy_pure.csv,158848.0,1.58848,136242.0,1.36242,269970.0,2.6997,269093.0,2.69093,5169.0,0.05169,0.0,0.0,9800198.0,98.00198,489687.0,4.89687,11330459.0,113.30459,1360824.0,13.60824,326314.0,3.26314,34032577793.0,340325.77793,42909773.0,429.09773,6599090.0,65.9909,155521.0,1.55521,0.46169643159713986,0.82534289252728,,
76,clean-run,10000,True,uniform,READ,1094911,5551358,4642869,4631908,462617,1,0,0,0,0,387,17828,20995091,220308142,3015526025,6068836663,457990758,71823196,9507015945426,11132450357,1479038084,62768171,1,0,0,0,0,38834,2575.0630890456814,100000,383.84689,179,159487,554,1303,100000,small_128MB,2,postgresql_arrayjson_vacuum_notfull_run2_zipfian_heavy_pure.csv,-103406.0,-1.03406,-111294.0,-1.11294,-55701.0,-0.55701,-54824.0,-0.54824,5167.0,0.05167,0.0,0.0,9971717.0,99.71717,495134.0,4.95134,11896297.0,118.96297,1379054.0,13.79054,319131.0,3.19131,34690200462.0,346902.00462,43646603.0,436.46603,6723181.0,67.23181,191268.0,1.91268,0.5183698183511877,0.8352593011206739,,
77,clean-run,10000,True,uniform,READ,1181698,5682725,4601631,4589793,467720,1,0,0,0,0,387,17892,21075114,220807183,3027098500,6078815759,459360657,72153100,9542075108151,11176498360,1485823878,62947166,1,0,0,0,0,88072,1135.4346443818697,100000,873.44293,182,707071,3981,7019,100000,small_128MB,2,postgresql_arrayjson_vacuum_notfull_run2_zipfian_heavy_pure.csv,86787.0,0.86787,131367.0,1.31367,-41238.0,-0.41238,-42115.0,-0.42115,5103.0,0.05103,0.0,0.0,9979096.0,99.79096,499041.0,4.99041,11572475.0,115.72475,1369899.0,13.69899,329904.0,3.29904,35059162725.0,350591.62725,44048003.0,440.48003,6785794.0,67.85794,178995.0,1.78995,0.6021755273797409,0.8278518092489346,,
78,clean-run,10000,True,uniform,READ,1102876,5573737,4656635,4645674,472841,1,0,0,0,0,387,17957,21157529,221297752,3039138153,6088869752,460727372,72502249,9577678615667,11221111504,1492712829,63149306,1,0,0,0,0,38438,2601.5921744107395,100000,380.41457,184,200575,554,1152,100000,small_128MB,2,postgresql_arrayjson_vacuum_notfull_run2_zipfian_heavy_pure.csv,-78822.0,-0.78822,-108988.0,-1.08988,55004.0,0.55004,55881.0,0.55881,5121.0,0.05121,0.0,0.0,10053993.0,100.53993,490569.0,4.90569,12039653.0,120.39653,1366715.0,13.66715,349149.0,3.49149,35603507516.0,356035.07516,44613144.0,446.13144,6888951.0,68.88951,202140.0,2.0214,0.5803098876524146,0.8348150476895995,,
79,clean-run,10000,True,uniform,READ,1151850,5582961,4826228,4815187,477861,1,0,0,0,0,387,18023,21246149,221818026,3051467636,6099082618,461958999,72861829,9613613251390,11266040513,1499655243,63350553,1,0,0,0,0,63633,1571.5116370436724,100000,607.80347,186,233471,1691,5775,100000,small_128MB,2,postgresql_arrayjson_vacuum_notfull_run2_zipfian_heavy_pure.csv,48974.0,0.48974,9224.0,0.09224,169593.0,1.69593,169513.0,1.69513,5020.0,0.0502,0.0,0.0,10212866.0,102.12866,520274.0,5.20274,12329483.0,123.29483,1231627.0,12.31627,359580.0,3.5958,35934635723.0,359346.35723,44929009.0,449.29009,6942414.0,69.42414,201247.0,2.01247,0.15849341901783567,0.8289707016277071,,
80,clean-run,10000,True,uniform,READ,1259895,5711713,4846929,4835091,482922,1,0,0,0,0,387,18089,21335188,222355950,3063777989,6109430712,463402550,73201759,9650079823974,11311701060,1506688329,63567238,1,0,0,0,0,84224,1187.310030395137,100000,833.47228,186,345599,3803,7275,100000,small_128MB,2,postgresql_arrayjson_vacuum_notfull_run2_zipfian_heavy_pure.csv,108045.0,1.08045,128752.0,1.28752,20701.0,0.20701,19904.0,0.19904,5061.0,0.05061,0.0,0.0,10348094.0,103.48094,537924.0,5.37924,12310353.0,123.10353,1443551.0,14.43551,339930.0,3.3993,36466572584.0,364665.72584,45660547.0,456.60547,7033086.0,70.33086,216685.0,2.16685,0.5437231046001427,0.8192820078237331,,
81,clean-run,10000,True,uniform,READ,1180571,5585493,4866293,4855332,487998,1,0,0,0,0,388,18155,21423036,222896329,3076873012,6119963086,464956322,73571253,9686918677928,11357844555,1513776702,63801407,1,0,0,0,0,66538,1502.900598154438,100000,658.00347,182,489215,1878,6319,100000,small_128MB,2,postgresql_arrayjson_vacuum_notfull_run2_zipfian_heavy_pure.csv,-79324.0,-0.79324,-126220.0,-1.2622,19364.0,0.19364,20241.0,0.20241,5076.0,0.05076,0.0,0.0,10532374.0,105.32374,540379.0,5.40379,13095023.0,130.95023,1553772.0,15.53772,369494.0,3.69494,36838853954.0,368388.53954,46143495.0,461.43495,7088373.0,70.88373,234169.0,2.34169,0.6140777643716188,0.8255158390461574,,
