DBName,Phase,Epoch,TimestampUnixMs,postgres_cpu_pct,postgres_rss_kb,mem_available_kb,mem_dirty_kb,mem_writeback_kb,disk_reads_s,disk_writes_s,disk_read_kb_s,disk_write_kb_s,disk_await_ms,disk_aqu_sz,disk_util_pct
ycsb,extend,99,1777646543491,68.5,8597136,10774212,1900,2144,0,0,0,0,0,0,0
ycsb,extend,99,1777646544815,68.4,8606556,10763804,1848,88,0,0,0,0,0,0,0
ycsb,extend,99,1777646546135,68.4,8597148,10760408,2052,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646547443,68.4,8599488,10745000,420,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646548765,68.4,8607836,10757188,660,2320,0,0,0,0,0,0,0
ycsb,extend,99,1777646550096,68.4,8594636,10771672,816,2724,0,0,0,0,0,0,0
ycsb,extend,99,1777646551415,68.3,8596832,10765796,864,1884,0,0,0,0,0,0,0
ycsb,extend,99,1777646552746,68.3,8601024,10753120,880,2192,0,0,0,0,0,0,0
ycsb,extend,99,1777646554064,68.2,8600548,10769864,1072,152,0,0,0,0,0,0,0
ycsb,extend,99,1777646555373,68.1,8598856,10767872,1156,132,0,0,0,0,0,0,0
ycsb,extend,99,1777646556671,68.1,8597900,10738996,1196,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646558014,68,8600384,10757912,1380,3124,0,0,0,0,0,0,0
ycsb,extend,99,1777646559328,68,8608600,10747720,1764,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646560652,68,8596852,10765312,1832,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646561968,67.8,8600124,10762772,1696,16,0,0,0,0,0,0,0
ycsb,extend,99,1777646563464,67.9,8593800,10759312,996,132,0,0,0,0,0,0,0
ycsb,extend,99,1777646564792,67.8,8593680,10755200,1268,32,0,0,0,0,0,0,0
ycsb,extend,99,1777646566103,67.8,8608376,10769016,1260,2224,0,0,0,0,0,0,0
ycsb,extend,99,1777646567412,67.7,8596908,10753996,1292,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646568743,67.7,8597832,10747992,1544,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646570056,67.6,8607324,10743420,1740,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646571376,67.6,8593860,10749060,1980,192,0,0,0,0,0,0,0
ycsb,extend,99,1777646572692,67.6,8599168,10757916,2188,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646574005,67.5,8598912,10747596,512,40,0,0,0,0,0,0,0
ycsb,extend,99,1777646575323,67.5,8608368,10744312,920,192,0,0,0,0,0,0,0
ycsb,extend,99,1777646576644,67.5,8608840,10711620,344,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646577957,67.5,8593320,10715548,596,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646579273,67.4,8595236,10709724,1048,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646580608,67.4,8608968,10743100,1268,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646581916,67.3,8710628,10758228,1208,548,0,0,0,0,0,0,0
ycsb,extend,99,1777646583226,67.3,8600132,10739920,1684,60,0,0,0,0,0,0,0
ycsb,extend,99,1777646584548,67.2,8609352,10739872,1668,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646585864,67.2,8599968,10755272,1748,2940,0,0,0,0,0,0,0
ycsb,extend,99,1777646587188,67.2,8595832,10748808,1920,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646588507,67.1,8597812,10743636,2256,2156,0,0,0,0,0,0,0
ycsb,extend,99,1777646589835,67.1,8593324,10742380,288,1216,0,0,0,0,0,0,0
ycsb,extend,99,1777646591133,67.1,8598548,10745244,296,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646592457,67.1,8593844,10737404,616,28,0,0,0,0,0,0,0
ycsb,extend,99,1777646593784,67,8593328,10756116,1016,848,0,0,0,0,0,0,0
ycsb,extend,99,1777646595100,67,8607172,10739616,984,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646596409,66.9,8594496,10747488,1216,2700,0,0,0,0,0,0,0
ycsb,extend,99,1777646597717,66.9,8593964,10741892,1284,2560,0,0,0,0,0,0,0
ycsb,extend,99,1777646599039,66.9,8593328,10743400,1588,16,0,0,0,0,0,0,0
ycsb,extend,99,1777646600351,66.8,8608228,10757408,1964,144,0,0,0,0,0,0,0
ycsb,extend,99,1777646601676,66.8,8606780,10732136,1768,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646603014,66.8,8608120,10725784,2104,44,0,0,0,0,0,0,0
ycsb,extend,99,1777646604349,66.8,8600060,10728508,396,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646605674,66.8,8599992,10748600,520,96,0,0,0,0,0,0,0
ycsb,extend,99,1777646606978,66.8,8593340,10752624,620,216,0,0,0,0,0,0,0
ycsb,extend,99,1777646608302,66.7,8595860,10737424,936,184,0,0,0,0,0,0,0
ycsb,extend,99,1777646609628,66.7,8595088,10736552,860,2432,0,0,0,0,0,0,0
ycsb,extend,99,1777646610942,66.6,8595080,10732280,1140,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646612258,66.6,8606340,10735804,1432,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646613566,66.6,8593920,10742680,1564,2548,0,0,0,0,0,0,0
ycsb,extend,99,1777646614874,66.6,8598116,10730168,1960,148,0,0,0,0,0,0,0
ycsb,extend,99,1777646616209,66.5,8593404,10726776,2240,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646617544,66.5,8601528,10729916,2360,36,0,0,0,0,0,0,0
ycsb,extend,99,1777646618866,66.5,8593344,10710136,228,52,0,0,0,0,0,0,0
ycsb,extend,99,1777646620208,66.5,8597900,10730652,600,224,0,0,0,0,0,0,0
ycsb,extend,99,1777646621546,66.5,8599624,10739488,956,2332,0,0,0,0,0,0,0
ycsb,extend,99,1777646623022,66.4,8596096,10733052,1228,28,0,0,0,0,0,0,0
ycsb,extend,99,1777646624354,66.4,8595580,10741836,1228,112,0,0,0,0,0,0,0
ycsb,extend,99,1777646625695,66.4,8596556,10734928,1440,24,0,0,0,0,0,0,0
ycsb,extend,99,1777646627011,66.3,8601228,10741588,1744,120,0,0,0,0,0,0,0
ycsb,extend,99,1777646628323,66.3,8597848,10738640,1992,32,0,0,0,0,0,0,0
ycsb,extend,99,1777646629638,66.3,8608188,10727008,2312,1504,0,0,0,0,0,0,0
ycsb,extend,99,1777646630951,66.3,8606076,10723316,768,2244,0,0,0,0,0,0,0
ycsb,extend,99,1777646632279,66.2,8597016,10723144,956,112,0,0,0,0,0,0,0
ycsb,extend,99,1777646633615,66.3,8608880,10724456,380,1960,0,0,0,0,0,0,0
ycsb,extend,99,1777646634938,66.3,8609484,10719352,1056,20,0,0,0,0,0,0,0
ycsb,extend,99,1777646636262,66.2,8608668,10730928,1104,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646637568,66.2,8600428,10730488,892,444,0,0,0,0,0,0,0
ycsb,extend,99,1777646638882,66.1,8607136,10730744,1232,588,0,0,0,0,0,0,0
ycsb,extend,99,1777646640198,66.1,8593832,10728520,1576,148,0,0,0,0,0,0,0
ycsb,extend,99,1777646641509,66,8596592,10722784,2060,1176,0,0,0,0,0,0,0
ycsb,extend,99,1777646642837,69.4,8789044,10718696,5540,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646644165,66,8608812,10726276,5880,36,0,0,0,0,0,0,0
ycsb,extend,99,1777646645491,66,8600936,10718856,5900,148,0,0,0,0,0,0,0
ycsb,extend,99,1777646646830,65.9,8595436,10726148,5672,2916,0,0,0,0,0,0,0
ycsb,extend,99,1777646648147,65.9,8606964,10717420,576,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646649466,65.9,8598112,10725620,1188,92,0,0,0,0,0,0,0
ycsb,extend,99,1777646650803,65.9,8599736,10728992,1328,20,0,0,0,0,0,0,0
ycsb,extend,99,1777646652129,65.8,8598096,10717200,1384,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646653441,65.8,8594060,10729052,1612,3336,0,0,0,0,0,0,0
ycsb,extend,99,1777646654759,65.8,8593436,10715924,2112,28,0,0,0,0,0,0,0
ycsb,extend,99,1777646656065,65.7,8608944,10721192,2044,1336,0,0,0,0,0,0,0
ycsb,extend,99,1777646657381,65.7,8606272,10723672,2404,36,0,0,0,0,0,0,0
ycsb,extend,99,1777646658706,65.7,8608392,10711972,2824,88,0,0,0,0,0,0,0
ycsb,extend,99,1777646660012,65.7,8593528,10703324,2976,36,0,0,0,0,0,0,0
ycsb,extend,99,1777646661339,65.7,8608236,10723900,3232,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646662662,65.7,8598708,10714440,512,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646663982,65.7,8593440,10709040,1172,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646665294,65.7,8599720,10709112,1168,7252,0,0,0,0,0,0,0
ycsb,extend,99,1777646666609,65.6,8598036,10717704,1408,2920,0,0,0,0,0,0,0
ycsb,extend,99,1777646667922,65.6,8599856,10720516,2688,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646669249,65.5,8607412,10725312,5916,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646670554,65.5,8599916,10705080,13760,8,0,0,0,0,0,0,0
ycsb,extend,99,1777646671865,65.4,8598072,10717408,19744,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646673179,65.3,8594848,10705420,26972,2336,0,0,0,0,0,0,0
ycsb,extend,99,1777646674493,65.3,8601532,10721496,34000,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646675790,65.2,8601548,10713952,41904,68,0,0,0,0,0,0,0
ycsb,extend,99,1777646677103,65.2,8595752,10715972,33888,2360,0,0,0,0,0,0,0
ycsb,extend,99,1777646678419,65.1,8600680,10705056,25528,2340,0,0,0,0,0,0,0
ycsb,extend,99,1777646679725,65.1,8595448,10708352,9964,1568,0,0,0,0,0,0,0
ycsb,extend,99,1777646681036,65,8597104,10715976,18640,2124,0,0,0,0,0,0,0
ycsb,extend,99,1777646682535,64.9,8600716,10718944,5100,80,0,0,0,0,0,0,0
ycsb,extend,99,1777646683836,64.9,8596084,10713060,12040,3112,0,0,0,0,0,0,0
ycsb,extend,99,1777646685148,65,8594148,10711648,19440,92,0,0,0,0,0,0,0
ycsb,extend,99,1777646686464,64.9,8608636,10712244,28448,144,0,0,0,0,0,0,0
ycsb,extend,99,1777646687797,64.9,8597112,10706208,37572,204,0,0,0,0,0,0,0
ycsb,extend,99,1777646689097,64.8,8601912,10716096,47292,844,0,0,0,0,0,0,0
ycsb,extend,99,1777646690410,64.8,8600772,10709336,57220,148,0,0,0,0,0,0,0
ycsb,extend,99,1777646691730,64.8,8610512,10687356,70136,104,0,0,0,0,0,0,0
ycsb,extend,99,1777646693058,64.7,8594524,10709764,81496,988,0,0,0,0,0,0,0
ycsb,extend,99,1777646694375,64.7,8594584,10715200,91088,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646695685,64.6,8610232,10714244,42632,3716,0,0,0,0,0,0,0
ycsb,extend,99,1777646696995,64.6,8595876,10713700,8664,176,0,0,0,0,0,0,0
ycsb,extend,99,1777646698318,64.5,8594744,10698924,19988,148,0,0,0,0,0,0,0
ycsb,extend,99,1777646699637,64.5,8610208,10710572,30512,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646700951,64.5,8594868,10693024,41860,2304,0,0,0,0,0,0,0
ycsb,extend,99,1777646702263,66.1,8774696,10688388,53616,76,0,0,0,0,0,0,0
ycsb,extend,99,1777646703595,64.4,8601788,10725160,68648,2888,0,0,0,0,0,0,0
ycsb,extend,99,1777646704906,64.4,8602084,10699756,85472,52,0,0,0,0,0,0,0
ycsb,extend,99,1777646706227,64.3,8610476,10706192,99796,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646707544,64.3,8610768,10698368,111320,2928,0,0,0,0,0,0,0
ycsb,extend,99,1777646708868,64.2,8602332,10701792,119436,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646710196,64.2,8596816,10695028,128780,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646711523,64.3,8604212,10703332,105156,56,0,0,0,0,0,0,0
ycsb,extend,99,1777646712828,64.2,8602560,10691332,5764,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646714149,64.2,8611672,10701656,18584,96,0,0,0,0,0,0,0
ycsb,extend,99,1777646715485,64.2,8604636,10702328,30416,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646716823,64.2,8598852,10701616,38688,1772,0,0,0,0,0,0,0
ycsb,extend,99,1777646718143,64.3,8603808,10703844,42544,180,0,0,0,0,0,0,0
ycsb,extend,99,1777646719477,64.2,8609880,10708740,47036,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646720796,64.2,8603636,10712120,52808,352,0,0,0,0,0,0,0
ycsb,extend,99,1777646722119,64.2,8599724,10710756,58744,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646723432,64.1,8597492,10700492,60532,352,0,0,0,0,0,0,0
ycsb,extend,99,1777646724741,64.1,8605424,10705964,77440,236,0,0,0,0,0,0,0
ycsb,extend,99,1777646726065,64.1,8598776,10700264,78496,700,0,0,0,0,0,0,0
ycsb,extend,99,1777646727366,64,8603904,10697248,36552,4296,0,0,0,0,0,0,0
ycsb,extend,99,1777646728685,64,8600784,10701396,35140,732,0,0,0,0,0,0,0
ycsb,extend,99,1777646730016,64,8597568,10711000,60600,2972,0,0,0,0,0,0,0
ycsb,extend,99,1777646731344,63.9,8605556,10703580,91528,1568,0,0,0,0,0,0,0
ycsb,extend,99,1777646732669,63.9,8603988,10705220,119760,800,0,0,0,0,0,0,0
ycsb,extend,99,1777646733991,63.9,8601344,10712744,148860,352,0,0,0,0,0,0,0
ycsb,extend,99,1777646735314,63.9,8610140,10707844,177128,1928,0,0,0,0,0,0,0
ycsb,extend,99,1777646736637,63.9,8612732,10699920,208496,3196,0,0,0,0,0,0,0
ycsb,extend,99,1777646737957,63.9,8613908,10695180,239036,1168,0,0,0,0,0,0,0
ycsb,extend,99,1777646739294,63.9,8611612,10708108,272388,248,0,0,0,0,0,0,0
ycsb,extend,99,1777646740603,63.9,8603908,10706716,251156,1900,0,0,0,0,0,0,0
ycsb,extend,99,1777646741904,63.8,8603904,10700224,152552,10648,0,0,0,0,0,0,0
ycsb,extend,99,1777646743359,63.7,8602140,10694364,42832,8652,0,0,0,0,0,0,0
ycsb,extend,99,1777646744663,63.6,8612964,10706520,16412,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646745971,63.6,8611352,10706560,42204,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646747281,63.6,8600148,10697492,68796,188,0,0,0,0,0,0,0
ycsb,extend,99,1777646748605,63.6,8605932,10702144,97392,196,0,0,0,0,0,0,0
ycsb,extend,99,1777646749926,63.6,8600296,10707360,126776,1680,0,0,0,0,0,0,0
ycsb,extend,99,1777646751267,63.6,8605424,10695704,157364,120,0,0,0,0,0,0,0
ycsb,extend,99,1777646752588,63.6,8605936,10684088,186908,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646753903,63.6,8612124,10705636,219440,1748,0,0,0,0,0,0,0
ycsb,extend,99,1777646755224,63.6,8611288,10703128,252000,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646756542,63.5,8604392,10701576,249084,3232,0,0,0,0,0,0,0
ycsb,extend,99,1777646757851,63.4,8602368,10700340,133108,1324,0,0,0,0,0,0,0
ycsb,extend,99,1777646759143,63.3,8598928,10696488,19008,36,0,0,0,0,0,0,0
ycsb,extend,99,1777646760450,63.3,8611364,10685164,51604,212,0,0,0,0,0,0,0
ycsb,extend,99,1777646761757,63.3,8647880,10687824,77384,116,0,0,0,0,0,0,0
ycsb,extend,99,1777646763085,63.3,8599156,10699056,99084,1140,0,0,0,0,0,0,0
ycsb,extend,99,1777646764416,63.3,8611232,10701740,129544,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646765747,63.3,8597660,10702988,163008,16,0,0,0,0,0,0,0
ycsb,extend,99,1777646767069,63.3,8612144,10721132,200008,16,0,0,0,0,0,0,0
ycsb,extend,99,1777646768385,63.3,8598308,10713192,235232,36,0,0,0,0,0,0,0
ycsb,extend,99,1777646769708,63.3,8610148,10703880,269720,196,0,0,0,0,0,0,0
ycsb,extend,99,1777646771050,63.3,8597656,10699120,305332,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646772369,63.2,8605640,10694768,149548,2240,0,0,0,0,0,0,0
ycsb,extend,99,1777646773668,63.1,8613932,10683428,33424,1488,0,0,0,0,0,0,0
ycsb,extend,99,1777646774978,63.1,8604044,10671928,29076,152,0,0,0,0,0,0,0
ycsb,extend,99,1777646776323,63.1,8613536,10690784,64704,264,0,0,0,0,0,0,0
ycsb,extend,99,1777646777655,63.1,8612076,10687044,98376,268,0,0,0,0,0,0,0
ycsb,extend,99,1777646778982,63.2,8605320,10692960,135208,72,0,0,0,0,0,0,0
ycsb,extend,99,1777646780303,63.2,8601264,10694052,172312,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646781640,63.2,8611400,10684136,209212,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646782959,63.2,8613012,10702184,245616,1588,0,0,0,0,0,0,0
ycsb,extend,99,1777646784282,63.2,8601124,10690268,282604,1220,0,0,0,0,0,0,0
ycsb,extend,99,1777646785602,63.2,8604524,10694452,173188,684,0,0,0,0,0,0,0
ycsb,extend,99,1777646786898,63.2,8613012,10681600,67628,8240,0,0,0,0,0,0,0
ycsb,extend,99,1777646788195,63.1,8599788,10710828,49824,96,0,0,0,0,0,0,0
ycsb,extend,99,1777646789513,63.1,8613092,10702424,87840,2268,0,0,0,0,0,0,0
ycsb,extend,99,1777646790831,63.1,8598912,10703528,22908,2444,0,0,0,0,0,0,0
ycsb,extend,99,1777646792138,63,8610400,10679904,28844,16,0,0,0,0,0,0,0
ycsb,extend,99,1777646793470,63,8604352,10671640,66616,88,0,0,0,0,0,0,0
ycsb,extend,99,1777646794807,63,8610968,10703112,103912,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646796131,63,8613040,10702564,141056,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646797443,63,8605396,10683128,178308,96,0,0,0,0,0,0,0
ycsb,extend,99,1777646798772,63.1,8603768,10679572,216096,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646800115,63,8611636,10694500,73224,1420,0,0,0,0,0,0,0
ycsb,extend,99,1777646801421,63,8605064,10666996,31708,1200,0,0,0,0,0,0,0
ycsb,extend,99,1777646802939,63,8613172,10697100,74376,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646804262,63,8597752,10682904,112048,300,0,0,0,0,0,0,0
ycsb,extend,99,1777646805607,63,8613020,10680604,149168,104,0,0,0,0,0,0,0
ycsb,extend,99,1777646806926,63,8599128,10699980,186884,12,0,0,0,0,0,0,0
ycsb,extend,99,1777646808242,63,8612516,10672980,223092,68,0,0,0,0,0,0,0
ycsb,extend,99,1777646809549,63.1,8598884,10680060,260404,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646810875,63.1,8613392,10709820,297276,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646812206,63.1,8611968,10682504,335396,12,0,0,0,0,0,0,0
ycsb,extend,99,1777646813514,63,8604132,10718460,120232,1348,0,0,0,0,0,0,0
ycsb,extend,99,1777646814807,62.9,8604124,10674004,31508,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646816128,62.9,8599712,10697020,69628,132,0,0,0,0,0,0,0
ycsb,extend,99,1777646817463,63,8613100,10703964,105004,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646818781,63,8604188,10708836,140012,168,0,0,0,0,0,0,0
ycsb,extend,99,1777646820100,63,8610616,10695224,177272,680,0,0,0,0,0,0,0
ycsb,extend,99,1777646821435,63,8611784,10700612,215236,128,0,0,0,0,0,0,0
ycsb,extend,99,1777646822765,66.7,8794412,10684480,238860,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646824093,63,8612212,10671244,276408,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646825423,63,8600180,10682340,312344,180,0,0,0,0,0,0,0
ycsb,extend,99,1777646826727,63,8601856,10701760,137492,2192,0,0,0,0,0,0,0
ycsb,extend,99,1777646828016,62.9,8599496,10698760,12548,1888,0,0,0,0,0,0,0
ycsb,extend,99,1777646829307,62.9,8601008,10691644,19980,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646830633,62.9,8612328,10685136,31152,1372,0,0,0,0,0,0,0
ycsb,extend,99,1777646831966,62.9,8613292,10705764,40588,208,0,0,0,0,0,0,0
ycsb,extend,99,1777646833272,62.8,8613652,10702484,12192,116,0,0,0,0,0,0,0
ycsb,extend,99,1777646834592,62.8,8598024,10703636,24388,860,0,0,0,0,0,0,0
ycsb,extend,99,1777646835918,62.8,8604860,10716240,36828,400,0,0,0,0,0,0,0
ycsb,extend,99,1777646837235,62.8,8601572,10710812,51532,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646838569,62.8,8613272,10697496,71452,1192,0,0,0,0,0,0,0
ycsb,extend,99,1777646839894,62.8,8601364,10695648,92468,828,0,0,0,0,0,0,0
ycsb,extend,99,1777646841216,62.8,8613576,10698320,43124,368,0,0,0,0,0,0,0
ycsb,extend,99,1777646842522,62.7,8601020,10712092,27396,72,0,0,0,0,0,0,0
ycsb,extend,99,1777646843842,62.7,8605176,10693644,3600,172,0,0,0,0,0,0,0
ycsb,extend,99,1777646845162,62.7,8613304,10704080,25392,100,0,0,0,0,0,0,0
ycsb,extend,99,1777646846481,62.6,8613308,10703644,55040,108,0,0,0,0,0,0,0
ycsb,extend,99,1777646847818,62.6,8610844,10671128,84148,132,0,0,0,0,0,0,0
ycsb,extend,99,1777646849139,62.6,8598032,10694680,114080,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646850449,60.8,4297384,10703736,127388,100,0,0,0,0,0,0,0
ycsb,extend,99,1777646851769,60.8,4311288,10713656,127180,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646853095,60.8,4304520,10725864,127688,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646854430,60.8,4312820,10717824,127176,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646855765,60.9,4297384,10724412,252,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646857095,60.9,4303948,10712072,356,76,0,0,0,0,0,0,0
ycsb,extend,99,1777646858422,60.9,4304240,10727456,284,276,0,0,0,0,0,0,0
ycsb,extend,99,1777646859740,60.9,4312604,10725468,264,132,0,0,0,0,0,0,0
ycsb,extend,99,1777646861061,60.9,4297952,10716236,348,284,0,0,0,0,0,0,0
ycsb,extend,99,1777646862561,60.9,4310240,10730956,516,1000,0,0,0,0,0,0,0
ycsb,extend,99,1777646863884,60.9,4304844,10705844,128,24,0,0,0,0,0,0,0
ycsb,extend,99,1777646865214,60.9,4305028,10716712,404,348,0,0,0,0,0,0,0
ycsb,extend,99,1777646866532,60.9,4297420,10720176,336,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646867872,60.9,4310944,10723808,184,24,0,0,0,0,0,0,0
ycsb,extend,99,1777646869181,60.9,4311236,10723744,436,244,0,0,0,0,0,0,0
ycsb,extend,99,1777646870493,60.9,4297784,10725264,412,68,0,0,0,0,0,0,0
ycsb,extend,99,1777646871834,60.9,4312792,10698308,436,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646873170,61,4311580,10691320,500,256,0,0,0,0,0,0,0
ycsb,extend,99,1777646874473,61,4299588,10704392,244,56,0,0,0,0,0,0,0
ycsb,extend,99,1777646875793,61,4312360,10719608,332,108,0,0,0,0,0,0,0
ycsb,extend,99,1777646877111,61,4297444,10711092,404,84,0,0,0,0,0,0,0
ycsb,extend,99,1777646878443,61,4297384,10723808,368,1008,0,0,0,0,0,0,0
ycsb,extend,99,1777646879757,61,4300652,10709456,204,92,0,0,0,0,0,0,0
ycsb,extend,99,1777646881088,61,4301888,10710764,460,144,0,0,0,0,0,0,0
ycsb,extend,99,1777646882411,66.6,4541088,10693712,684,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646883749,65,4665176,10716436,2448,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646885071,64,4772836,10689548,4396,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646886380,63.8,4900680,10686752,6880,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646887724,63.7,5014024,10689116,7940,112,0,0,0,0,0,0,0
ycsb,extend,99,1777646889047,63.7,5143856,10693860,10108,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646890374,63.6,5215832,10702632,972,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646891695,63.6,5298288,10694152,3060,436,0,0,0,0,0,0,0
ycsb,extend,99,1777646893006,63.6,5384192,10710308,4664,188,0,0,0,0,0,0,0
ycsb,extend,99,1777646894336,63.6,5517544,10690016,5752,304,0,0,0,0,0,0,0
ycsb,extend,99,1777646895651,63.6,5634164,10704552,7740,4312,0,0,0,0,0,0,0
ycsb,extend,99,1777646896996,63.6,5768196,10699152,9060,864,0,0,0,0,0,0,0
ycsb,extend,99,1777646898311,63.5,5895140,10696852,11072,44,0,0,0,0,0,0,0
ycsb,extend,99,1777646899636,63.5,6049740,10698236,13424,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646900959,63.5,6154464,10694976,14000,132,0,0,0,0,0,0,0
ycsb,extend,99,1777646902291,63.6,6265256,10685652,1724,2192,0,0,0,0,0,0,0
ycsb,extend,99,1777646903612,63.6,6360800,10685244,4860,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646904933,63.6,6451040,10684440,7000,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646906256,63.5,6547176,10702604,9608,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646907569,63.5,6632256,10692236,11464,64,0,0,0,0,0,0,0
ycsb,extend,99,1777646908887,63.6,6715244,10679544,13576,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646910221,63.6,6794084,10697620,15928,76,0,0,0,0,0,0,0
ycsb,extend,99,1777646911570,63.6,6909028,10688156,17612,48,0,0,0,0,0,0,0
ycsb,extend,99,1777646912886,63.6,7019896,10691500,1872,220,0,0,0,0,0,0,0
ycsb,extend,99,1777646914208,63.6,7091236,10703904,4636,84,0,0,0,0,0,0,0
ycsb,extend,99,1777646915560,63.7,7186468,10690992,7260,5976,0,0,0,0,0,0,0
ycsb,extend,99,1777646916877,63.6,7264228,10687420,9184,348,0,0,0,0,0,0,0
ycsb,extend,99,1777646918212,63.6,7354832,10700404,11484,88,0,0,0,0,0,0,0
ycsb,extend,99,1777646919527,63.6,7421080,10686600,14940,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646920852,63.6,7502044,10683068,17232,1176,0,0,0,0,0,0,0
ycsb,extend,99,1777646922172,63.7,7559808,10682428,19848,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646923641,63.6,7628016,10694024,396,12,0,0,0,0,0,0,0
ycsb,extend,99,1777646924939,63.5,7693024,10706476,3536,24,0,0,0,0,0,0,0
ycsb,extend,99,1777646926253,63.4,7749272,10698940,5124,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646927576,63.4,7815516,10698488,9448,32,0,0,0,0,0,0,0
ycsb,extend,99,1777646928894,63.4,7847420,10697984,11728,180,0,0,0,0,0,0,0
ycsb,extend,99,1777646930216,63.4,7876628,10687680,17040,0,0,0,0,0,0,0,0
ycsb,extend,99,1777646931536,63.4,7896200,10700376,20096,1640,0,0,0,0,0,0,0
ycsb,extend,99,1777646932863,63.3,7916056,10710096,23476,1988,0,0,0,0,0,0,0
ycsb,extend,99,1777646934187,63.2,7925776,10706072,28540,0,0,0,0,0,0,0,0
